MSISDN_ENCR_INT,FEATURE,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7,DAY8,DAY9,DAY10,DAY11,DAY12,DAY13,DAY14,DAY15,DAY16,DAY17,DAY18,DAY19,DAY20,DAY21,DAY22,DAY23,DAY24,DAY25,DAY26,DAY27,DAY28,DAY29,DAY30
1374445705,TOTAL_VOICE_USAGE,,,,,,,,,,,,,,,,,,,,,,,,16.03333,0,11.11667,17.8,16.86667,6.26667,0
1374445705,WALLET_BALANCE,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.006,0.006,0.006,0.006,0.006,0.006
309546913,MBB_TOTAL_USAGE,,,,,,,,,86.69195,151.76502,320.308,19.38185,216.88457,145.81323,321.24924,480.88946,272.19249,787.93009,461.86096,307.98915,91.8322,1.73262,1.24422,1.08547,0.00511,263.60621,311.34149,220.47798,237.79947,206.7398
309546913,PAYG_MB_RATIO,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
309546913,REMAINING_DATA_BAL_MB,,,,,,,,,1468,1465,1402,1396,1396,1394,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309546913,TOTAL_REVENUE_WT,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.0036,0,0,0,0
309546913,TOTAL_VOICE_USAGE,,,,,,,,,13.18333,5.96667,20.75,3.61667,2.98333,7.06667,1.21667,0,0.95,0.28333,1.15,16.11667,9.71667,41.5,13.76667,8.56667,4.68333,3.01667,25.11667,9.58333,20.25,3
309546913,WALLET_BALANCE,,,,,,,,,0.0007,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0009,0.0009,0.0009
196964187,MBB_TOTAL_USAGE,283.17173,628.47085,783.71451,368.01508,58.11835,386.16261,485.09278,435.9429,360.85501,283.40329,446.94721,239.03482,502.32845,937.55446,736.28269,1161.6433,498.71076,792.08561,403.20507,615.72745,560.24297,721.19538,864.36296,762.25241,612.40656,472.75656,615.22435,283.86335,688.25036,625.83774
196964187,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
196964187,REMAINING_DATA_BAL_MB,433,430,430,422,418,409,366,360,360,333,320,309,309,290,287,283,283,269,261,257,254,247,247,510,497,486,478,474,468,453
196964187,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.0036,0,0,0,0,0,0,0,0,0
196964187,TOTAL_VOICE_USAGE,9.08333,0.98333,28.93333,5.35,13.71667,54.51667,30.16667,9.28333,30.78333,5.83333,19.06667,1.13333,0,22.33333,0,0,0,1.43333,3.11667,15.46667,7.36667,11.93333,13.46667,16.78333,1.56667,19.63333,41.51667,47.81667,5.55,61.31667
196964187,WALLET_BALANCE,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074
117154078,MBB_TOTAL_USAGE,356.34377,680.4809,382.5035,275.16139,508.33584,2158.37634,527.08101,301.2663,863.93345,583.81091,729.47954,502.73006,943.00623,1219.72553,388.43603,582.99545,,450.63541,283.96591,327.94927,253.10673,347.47751,654.97422,590.46798,884.44119,339.31002,479.9974,974.96509,295.39699,926.94423
117154078,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117154078,REMAINING_DATA_BAL_MB,3725,3716,3716,3709,3662,3658,3484,2052,2052,1943,1612,1603,1603,1463,1438,269,,215,0,4079,4032,3990,3990,8048,8030,8020,8006,7748,7699,7656
117154078,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0.0036,,0,0,0,797,0,0,0,0,0,0,0,0,0
117154078,TOTAL_VOICE_USAGE,7.13333,9.16667,27.48333,14.01667,1.4,7.95,4.8,12.01667,2.3,3.01667,11.31667,9.56667,9.06667,0.88333,1.95,9.61667,,4.83333,3.03333,3.41667,28.56667,10.8,7.46667,5.95,16,4,17.5,20.75,6.86667,9.71667
117154078,WALLET_BALANCE,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,,0.0015,0.0033,0.0033,0.0033,0.0033,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051
1366246856,MBB_TOTAL_USAGE,1602.46549,1720.88098,1289.76647,1204.16729,2089.88042,2091.25642,1239.03283,809.24858,1857.9875,2172.92318,1997.19321,1540.39836,1698.12329,2539.58738,2342.88811,2403.31943,2083.53107,1317.2531,875.42816,1629.06078,827.0197,633.89547,129.07318,,,,,,,
1366246856,PAYG_MB_RATIO,18.34700304,18.54198558,18.63278345,18.44124983,19.85419572,18.30616033,19.28407385,0.850367839,-1,-1,-1,-1,-1,0.061668177,-0.017732403,0,0,0,0.126330133,0.130418925,0.137419356,0.046019307,0.040157731,0.038675978,-0.028798919,-0.138302755,-0.269692882,-0.361655667,-0.713292393,-0.755882927
1366246856,REMAINING_DATA_BAL_MB,1,0,0,0,0,0,0,0,0,0,1211,727,727,357,0,757,757,685,599,160,0,0,0,0,0,0,0,0,0,0
1366246856,TOTAL_REVENUE_WT,0,0,0,198,0,0,0,0,159,0,0,0,553,0,0,0,0,0.0072,0,198,0,0,0,,,,,,,
1366246856,TOTAL_VOICE_USAGE,104.61667,25.31667,11.56667,19.5,0.16667,0.81667,110.4,21.71667,41.13333,3.18333,0.53333,0,0,0,0,0,0,0,0,5.25,74.76667,87.35,22.1,,,,,,,
1366246856,WALLET_BALANCE,0.0054,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0078,0.0078,0.0078,0.0078,0.0078,0.0006,0.0006,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
1232127721,MBB_TOTAL_USAGE,0.01142,0.00896,0.00534,2204.65524,108.00729,0.00294,0.02663,0.00427,0.01364,1209.90902,77.84906,244.06351,0.01713,0,0.001,0.00048,0.00273,0.00189,0.00201,0.82803,0.00006,0,0.00005,0,0,60.03597,5.09797,61.96034,60.71183,4.8605
1232127721,PAYG_MB_RATIO,7.881392957,6.809873088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-0.784759263,-0.755977794,-0.842088514,-0.827376232,-0.971391373,-0.973318826,-0.993857393,-0.986088115,-1
1232127721,REMAINING_DATA_BAL_MB,886,803,803,803,803,803,31,31,31,31,31,365,365,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232127721,TOTAL_REVENUE_WT,0,0,0,159,0,0,0,198,0,159,0,0,0,0,0,0,0,0,0,231.9005,4.2642,0,0.0036,0,0.6621,218.7509,0,19.0806,0,1.0244
1232127721,TOTAL_VOICE_USAGE,15.01667,5.21667,63.13333,13.96667,12.53333,40.73333,0,40.66667,119.35,10.61667,26.65,4.4,1.23333,5.2,0,0.58333,3.2,2.58333,0.28333,98.75,1.06667,12.83333,35.6,1.08333,107.11667,11.01667,1.11667,73.86667,39.11667,0
1232127721,WALLET_BALANCE,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,1.5256,1.522,1.522,1.5184,1.5184,0.8563,0.1059,0.1059,1.0253
1069643455,MBB_TOTAL_USAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.75092,1232.29158
1069643455,PAYG_MB_RATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407912561,3.138459739
1069643455,REMAINING_DATA_BAL_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,177
1069643455,TOTAL_REVENUE_WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1069643455,TOTAL_VOICE_USAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1069643455,WALLET_BALANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5681,0.6624
1407800522,MBB_TOTAL_USAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.16669,332.92733,424.86141
1407800522,PAYG_MB_RATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1
1407800522,REMAINING_DATA_BAL_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,456,4089
1407800522,TOTAL_REVENUE_WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1407800522,TOTAL_VOICE_USAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73333,0.46667,0.4
1407800522,WALLET_BALANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0635,132.2731,132.2731
259611807,MBB_TOTAL_USAGE,1969.43292,2929.9,2012.02136,2110.34764,1849.59226,1216.72204,3003.08167,2453.04085,2019.43237,1198.16327,1473.66636,2452.69288,2792.71405,1643.12156,1893.80706,2076.4787,2125.44953,1147.83335,2157.72727,942.95776,1543.94761,2005.63246,1336.03226,3122.01897,1659.97109,1835.91535,2938.07691,1536.96383,2618.47898,1773.05715
259611807,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.834241802,-0.87990783,-0.883788075,-0.89295968,-0.88761201
259611807,REMAINING_DATA_BAL_MB,8750,9470,9470,8748,6891,6385,4543,4047,4047,2833,1877,1068,1068,970,4096,3990,3990,2787,1569,564,417,990,990,272,1388,1134,1531,497,1306,269
259611807,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,384.5777,159,797.4442,0,0,0,0,0,0,838.5354,0,0,159,0,159,0,159.4767,0,159,159,0
259611807,TOTAL_VOICE_USAGE,6,17.85,24.11667,12.46667,15.35,9.75,17.06667,26.63333,29.8,6.18333,11.66667,27.78333,33.8,27.4,19.35,41.16667,13.31667,55.11667,32.7,16.2,19.91667,26.5,15.18333,40.91667,41.83333,63.58333,20.48333,80.73333,17.9,38.71667
259611807,WALLET_BALANCE,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.0174,0.4437,0.4472,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.474,0.474,0.474,0.474,0.474,0.4775,0.4775,0.0043,0.0043,0.0043
3607343532,MBB_TOTAL_USAGE,,,,,,,,,,,,,,,,,,,,,,,19.20591,1006.73197,546.27222,190.64626,225.28658,203.90464,1353.00131,1167.16865
3607343532,PAYG_MB_RATIO,,,,,,,,,,,,,,,,,,,,,,,93.17340677,96.5191203,196.8951329,0,0,0,0,0
3607343532,REMAINING_DATA_BAL_MB,,,,,,,,,,,,,,,,,,,,,,,5506,5484,5303,5290,5277,4096,4096,4096
3607343532,TOTAL_REVENUE_WT,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,13.2895,0
3607343532,TOTAL_VOICE_USAGE,,,,,,,,,,,,,,,,,,,,,,,3.86667,2.63333,2.9,2.25,0,3.66667,13,0
3607343532,WALLET_BALANCE,,,,,,,,,,,,,,,,,,,,,,,27.0549,62.2349,47.4149,32.5949,17.7749,2.9549,-11.8651,-26.6851
531804552,MBB_TOTAL_USAGE,699.06613,546.49311,560.01252,457.23652,1657.63608,426.26116,632.41811,880.3678,855.95894,467.76526,503.36713,872.02175,824.12908,1361.48982,960.33562,1093.23043,770.2681,1038.9401,987.90438,1022.75759,1395.72978,497.57909,887.80937,952.66754,906.66595,1303.9547,830.84961,1135.34881,1064.6806,509.76698
531804552,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531804552,REMAINING_DATA_BAL_MB,4878,4758,4758,4636,4537,4413,4209,4087,4087,3962,3667,3533,3533,3408,3233,2846,2846,2590,2296,1896,1605,1148,1148,787,678,615,268,61,5120,5105
531804552,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0
531804552,TOTAL_VOICE_USAGE,7.23333,10.86667,6.73333,10.48333,13.63333,19.43333,20.31667,20.61667,0,24.65,0,0,0,0,0,0,0,0,0,0.11667,1.68333,43.78333,12.63333,14.36667,11.15,11.93333,10.96667,0,24.88333,15.53333
531804552,WALLET_BALANCE,77.1866,50.6642,10.8806,5.3551,3.1449,2.0398,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,0.9347,1387.6735,112.1528,112.1528,85.6304
559011497,MBB_TOTAL_USAGE,41.81414,30.96664,41.55685,243.73102,62.48593,96.71862,250.54083,403.33779,377.59473,338.82207,29.25577,184.12373,84.1843,196.30833,346.93187,324.40329,167.36118,293.26844,108.19725,26.48479,531.50797,76.9608,141.44257,212.26171,83.32163,102.11343,10.69599,95.4487,188.01722,45.94293
559011497,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
559011497,REMAINING_DATA_BAL_MB,5042,5037,5037,5036,5034,5017,1759,1669,1669,1426,663,342,342,242,22,1782,1782,1442,1121,962,674,549,549,19,3076,3076,3076,3076,3076,3076
559011497,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,593.0036,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0
559011497,TOTAL_VOICE_USAGE,10.55,10.06667,7.81667,4.55,9.05,2.61667,26.76667,8.31667,5.01667,20.7,7.26667,26.15,3.46667,18.13333,6.26667,8.33333,1.93333,6.06667,13.8,8.63333,15.41667,18.18333,17.93333,20.6,47.96667,58.01667,6.33333,14.53333,22.38333,16.06667
559011497,WALLET_BALANCE,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061
145538241,MBB_TOTAL_USAGE,3959.13895,2696.66331,1598.01487,1936.72876,1790.20784,1375.60738,2089.04808,905.79802,5830.48639,1324.43876,1053.57147,2036.78505,1663.10122,3752.45679,1734.20886,837.78324,,2278.86889,14622.42745,2455.4884,2832.20051,1968.21176,639.36365,1105.26925,972.26393,4648.95948,1429.21582,1207.64386,1524.25005,383.51933
145538241,PAYG_MB_RATIO,7.775889671,0,0.086615703,-0.00744592,0.028954366,0.032866278,0.04304873,0.038828229,0.013520026,0.174807337,-0.293956042,-0.245835311,-0.90354297,-0.900496102,-0.896539556,-0.904379334,,-0.19625373,-0.128684486,-0.228816632,-0.243379031,-0.230247329,-0.27914195,-0.272833326,-0.428547423,0.320336229,0.399217912,0.327613182,0.275745018,0.120199964
145538241,REMAINING_DATA_BAL_MB,5852,4973,4973,1820,10234,9426,6799,5957,5957,4420,108,4831,4831,4505,3168,280,,4448,4088,15089,13667,0,0,0,0,0,0,0,0,5120
145538241,TOTAL_REVENUE_WT,0,50.9194,715.9097,0,0,0,0,0,0,439.4023,0,0,0,0,101,43.7284,,0,46.305,593.5307,0,0,0,0,0,0,405,0,0,0
145538241,TOTAL_VOICE_USAGE,9.33333,14.98333,14.95,32.7,17.95,6.66667,8.46667,39.6,25.1,3.7,8.85,10.1,19.46667,42.48333,27.66667,2.53333,,13.03333,11.8,7.45,26.08333,27.18333,16.05,9.05,8.51667,21.98333,16.75,21.63333,15.78333,16.45
145538241,WALLET_BALANCE,50.963,50.963,50.963,34.1339,34.1339,34.1339,34.1339,34.1339,34.1339,34.1339,34.1339,44.7316,44.7316,44.7316,44.7316,44.7316,,0.0032,46.305,46.305,0,6.4693,6.4693,6.4693,6.4693,6.4693,6.4693,6.4693,1.4693,1.4693
3323748813,MBB_TOTAL_USAGE,,,,,,,,1114.22004,401.57017,192.68627,121.62703,30.63094,380.34618,603.67809,5.20598,190.23305,6.53817,390.219,555.86363,200.83918,117.97926,686.35596,974.7313,66.7887,621.71595,181.97039,228.61657,230.66665,258.60737,244.93026
3323748813,PAYG_MB_RATIO,,,,,,,,-0.991975158,-0.990801198,-0.991534192,-0.992829792,-0.994206352,-0.995559055,-0.996294033,-0.996894995,-0.997930319,-0.998047639,-0.997856538,-0.997505925,-0.996988924,-0.996617266,-0.996732128,0,0,0,0,0,0,0,0
3323748813,REMAINING_DATA_BAL_MB,,,,,,,,6939,6939,6433,7994,7803,7803,7683,7653,6672,6672,6668,6480,6472,6083,4492,4492,4376,17842,16897,15419,14801,14620,14393
3323748813,TOTAL_REVENUE_WT,,,,,,,,285.426,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4454,21.7295,0,0,0,0,0,0,159
3323748813,TOTAL_VOICE_USAGE,,,,,,,,0.03333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323748813,WALLET_BALANCE,,,,,,,,4.4816,1.4435,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,1.0212,41.7688,19.4925,8.8619,8.8619,8.8619,8.8619,8.8619
3449556313,MBB_TOTAL_USAGE,,,,,,1202.00525,304.0942,668.03129,481.04002,1229.73569,903.2162,2704.85138,1933.40544,150.13205,,,,,,,,,,,,,,,,
3449556313,PAYG_MB_RATIO,,,,,,-1,-1,-1,-1,-1,0,0,0,-0.581141428,-0.586962671,-0.620611607,-0.645290464,-0.642936873,-0.591625491,-0.574992363,-0.575497532,-0.626363098,-0.629103906,-0.649893362,-0.659459035,-1,-1,-1,0,0
3449556313,REMAINING_DATA_BAL_MB,,,,,,0,3064,2211,2211,1941,1890,1835,1835,1347,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449556313,TOTAL_REVENUE_WT,,,,,,0,0,0,0,0,0,0,0.0072,0,,,,,,,,,,,,,,,,
3449556313,TOTAL_VOICE_USAGE,,,,,,0,0,0,0.08333,0,0.81667,0,0,0,,,,,,,,,,,,,,,,
3449556313,WALLET_BALANCE,,,,,,0.0032,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
644683836,MBB_TOTAL_USAGE,246.42367,475.66949,15.49483,687.75549,2292.91309,1535.66001,536.21337,231.34141,434.84976,224.23759,431.32904,571.52006,2907.66351,2482.36494,1568.35499,1872.24345,1980.81754,1039.29105,319.4721,731.26462,1973.62012,2600.29256,872.11504,1537.13392,174.9376,491.18706,1604.49221,1027.12646,938.77186,1020.48136
644683836,PAYG_MB_RATIO,0,0,0,22861.89969,22905.68772,26772.35844,22273.06787,78.52464676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.096313381,0.977526911,0.510372665,0.421120826,0.625738795,0.719533389,-0.99982649,-0.999925754,-0.999927068,-0.99985051,-0.999883601,-0.999903016
644683836,REMAINING_DATA_BAL_MB,26209,631,631,394,0,0,373,177,177,1,0,0,0,0,0,781,781,741,181,0,0,0,0,0,0,1419,0,0,1065,1008
644683836,TOTAL_REVENUE_WT,57.083,18.0187,198.0036,348,159,0,0,0,0,0,0,198.0036,159,159,0,0,0,0,0,0,0,0,159,38.7527,60.0577,160.1891,159,0,427,0
644683836,TOTAL_VOICE_USAGE,20.38333,6.35,0,3.33333,3.26667,4.96667,7.48333,8.96667,15.13333,13.81667,22.31667,8.46667,3.38333,5.11667,4.53333,7.31667,6.4,5.23333,7.41667,12.8,4.26667,18.81667,9.7,9.48333,7.63333,21.55,17.2,6.48333,4.76667,3.01667
644683836,WALLET_BALANCE,80.0421,57.105,0.022,0.0033,0.0002,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,100.0004,61.2405,1.2115,0.0009,0.0009,0.0009
1315946586,MBB_TOTAL_USAGE,0.00005,12.37681,421.87916,95.24603,185.26012,11.40163,10.65004,400.86623,23.74262,344.31842,426.99784,410.74852,12.94406,72.92105,,,,,516.50078,344.98618,166.11533,139.04059,507.47836,220.72067,5.53656,177.16288,181.27164,0,243.44772,0
1315946586,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1315946586,REMAINING_DATA_BAL_MB,469,469,469,469,469,467,466,466,466,465,461,460,460,458,,,,,0,0,510,508,508,507,505,503,501,501,501,501
1315946586,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
1315946586,TOTAL_VOICE_USAGE,0.66667,0,0,0,0,0,5.33333,0.31667,0.96667,0.28333,1.08333,0,0,1.46667,,,,,0,0,0,0,2.36667,0,0,0,0,0,0.61667,0.65
1315946586,WALLET_BALANCE,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,0.0129,,,,,0.0021,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
3481379575,MBB_TOTAL_USAGE,718.16272,74.05323,48.25169,130.58357,409.35273,653.08837,85.85081,290.26299,961.95432,734.24356,917.76657,2818.18478,2657.58539,2307.20786,3718.08323,296.63987,756.49253,354.30284,305.305,869.50237,1026.96421,668.91812,1366.14638,434.10219,,,,,,
3481379575,PAYG_MB_RATIO,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.257527435,3.52298759,3.761707353,4.235616402,4.191767801,4.750836935,6.287067673,5.433368836,5.044712637,4.017184415,2.169711889,1.042169636,0.456119924
3481379575,REMAINING_DATA_BAL_MB,512,61,61,5,0,0,0,0,0,0,15346,15005,15005,16027,15556,12857,12857,11687,11673,26851,26801,25977,25977,25263,24971,24294,23938,23938,23938,23938
3481379575,TOTAL_REVENUE_WT,0,0.0072,0,0,0,0,0,0,1304,0,159,159,0,0,159,0.0036,1599,0,0,0,0,0,0,0,,,,,,
3481379575,TOTAL_VOICE_USAGE,0,6.91667,0,0,0.83333,1.05,2,0,10.45,0.3,12.2,9.71667,18.15,18.41667,16.3,29.85,6.91667,0,1.81667,0,0.61667,7.63333,1.1,1.93333,,,,,,
3481379575,WALLET_BALANCE,0.0072,0.0072,0.0072,0,0,0,0,0,0,0,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0026,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034
3499315659,MBB_TOTAL_USAGE,251.09506,610.95448,792.78482,618.26994,801.4692,519.97441,1267.4884,640.28938,1248.98786,700.51843,861.17936,2178.81218,1981.70309,1991.90613,959.26608,1228.28828,703.90044,1532.03783,1310.14719,1229.22428,646.19887,425.44126,799.43675,945.17252,1074.72681,1445.25275,1116.12298,911.52869,1930.83093,1599.21211
3499315659,PAYG_MB_RATIO,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499315659,REMAINING_DATA_BAL_MB,13812,13187,13187,13173,13075,12888,12747,12703,12703,11992,11600,11579,11579,11199,10492,9307,9307,9179,8938,8754,7937,7075,7075,6944,15358,15358,15358,15358,15358,15358
3499315659,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0
3499315659,TOTAL_VOICE_USAGE,14.28333,9.56667,60.88333,19.41667,10.16667,19.95,7.65,4.75,33.71667,12.96667,12.31667,8.03333,97.66667,15.13333,8.96667,8.46667,5.45,7.11667,9.95,4.5,9.03333,4.01667,26.31667,21.8,12.71667,7.56667,11.85,11.11667,9.8,0.98333
3499315659,WALLET_BALANCE,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016
116784075,MBB_TOTAL_USAGE,,,1354.41855,1035.2851,2.3862,111.22604,1619.35482,26.06329,1348.0589,4.50484,90.04073,786.03195,570.25259,870.61675,515.45907,,,,,,,,,,,,,0,,
116784075,PAYG_MB_RATIO,,,3.790031361,7.096030787,4.483271223,4.477404482,4.545551563,6.717682266,7.635634702,9.966746368,8.665451277,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
116784075,REMAINING_DATA_BAL_MB,,,513,510,329,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,,
116784075,TOTAL_REVENUE_WT,,,217.8828,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,42.126,,
116784075,TOTAL_VOICE_USAGE,,,9.31667,20.18333,28.01667,36.26667,27.41667,42.61667,15.76667,9.95,50.03333,57.48333,22.53333,42.88333,27.91667,,,,,,,,,,,,,0,,
116784075,WALLET_BALANCE,,,24.6704,20.4098,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,1000.5275,1000.5275,1000.5275,1000.5275,1000.5275,1000.5275,1000.5275,1000.5275,1000.5275,,
3523681413,MBB_TOTAL_USAGE,901.07982,1858.83006,1083.87536,1486.26842,1184.9552,994.40294,434.50677,103.97494,725.97582,1096.42033,629.37602,1257.08168,482.06222,479.98911,496.73337,999.79903,535.35808,613.48757,632.13102,617.46945,989.27862,1303.99566,1481.4816,1702.79824,885.12913,1530.59446,1374.07671,983.90551,1100.69907,1227.7534
3523681413,PAYG_MB_RATIO,0.446558606,0.418178658,0.385401367,0.313193451,0.330405041,0.232991395,296.8830166,0,0,0,0,0,0,25019.98048,24483.13948,23471.04607,23294.55628,19737.5523,18824.23483,16769.72995,15885.8609,132.7230369,-1,-1,-1,-1,-1,-1,0,0
3523681413,REMAINING_DATA_BAL_MB,5685,4173,4173,4107,3566,3450,3073,2921,2921,2814,1914,1080,1080,597,1,0,0,0,0,0,0,0,0,4042,3419,3380,3146,3062,2711,2494
3523681413,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,198,0,0,0.0036,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0
3523681413,TOTAL_VOICE_USAGE,5.51667,6.25,3.21667,0,0.9,0.46667,12.61667,7.56667,2.43333,4.18333,5.73333,0.46667,5.2,7.78333,1.81667,6.53333,7.61667,2.85,2.85,1.13333,2.2,5.21667,0,0,9.71667,8.68333,5.56667,5.61667,10.98333,6.63333
